"index","date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
"8188","20010602","6","4.7","197","16.8","14.6","12.5","0.6","101490","0"
"8189","20010603","3","15.2","342","20.3","11.6","6.4","0","102420","0"
"8190","20010604","5","7.3","239","20.6","14","7.6","0","102430","0"
"8191","20010605","6","6.5","227","19.4","15","9.3","0.2","101730","0"
"8192","20010606","7","1.9","143","18","15.2","11.1","1.4","101140","0"
"8193","20010607","5","12.4","309","16.8","13.2","8.3","0","101090","0"
"8194","20010608","3","12.4","310","17.7","11.9","7","0","101400","0"
"8195","20010609","5","8.4","256","15.1","11.6","5.6","5.4","101480","0"
"8196","20010610","5","6.4","227","18","12.1","9.1","0.6","101660","0"
"8197","20010611","4","8.5","258","18.5","12","5.9","0","102200","0"
"8198","20010612","7","1.9","144","21.6","15.2","11.9","0","101970","0"
"8199","20010613","5","7.6","245","21.5","16.6","11.7","0","101530","0"
"8200","20010614","6","9.6","274","20.5","15.8","10.1","1.2","101330","0"
"8201","20010615","6","6.2","224","16.5","16.6","12.8","15.9","100670","0"
"8202","20010616","7","0.2","95","15.6","14.8","13.2","12.8","100300","0"
"8203","20010617","7","0.5","106","17.9","14","12.3","0","101540","0"
"8204","20010618","6","6.7","232","21.8","13.6","9.2","0","102720","0"
"8205","20010619","4","12.4","311","24.6","16.6","11.5","0","102650","0"
"8206","20010620","4","12.5","313","21.5","18.2","11.9","0","101910","0"
"8207","20010621","3","15.1","345","22.4","16.9","12.3","0","101750","0"
"8208","20010622","3","14.1","333","23.7","16.4","10.5","0","101790","0"
"8209","20010623","4","11","293","27.4","17.4","11.2","0","101840","0"
"8210","20010624","3","13.1","320","29.1","20.3","13.2","0","102080","0"
"8211","20010625","5","14","331","31.9","22.5","15.9","0","102250","0"
"8212","20010626","6","12.1","307","25.1","24.6","17.3","0","101420","0"
"8213","20010627","6","7.2","239","22.7","21","16.8","0","101110","0"
"8214","20010628","6","5.6","214","21.3","18.8","14.8","1","101620","0"
"8215","20010629","7","1.9","144","23.3","18.8","16.2","0","101930","0"
"8216","20010630","6","10.9","291","26.2","19.4","15.5","0","102040","0"
"8217","20010701","4","9.6","273","27.1","19.6","13","0","102690","0"
"8218","20010702","5","4.7","198","29.5","21.6","16.2","0","102660","0"
"8219","20010703","3","12.4","309","29.2","23.6","17.8","0","101710","0"
"8220","20010704","4","11.1","292","30.5","24","18.9","0","100830","0"
"8221","20010705","7","4.3","191","26.2","24.8","19","2.6","100930","0"
"8222","20010706","7","6.1","220","21.5","22.2","18.3","0","100920","0"
"8223","20010707","8","0","80","20.8","19","16.5","2.8","100580","0"
"8224","20010708","7","0.9","117","21","18.6","16.4","0.2","100940","0"
"8225","20010709","6","2.3","151","20.2","16.4","11.9","2.2","101380","0"
"8226","20010710","6","2.6","157","21.4","17.8","15.4","1.8","100570","0"
"8227","20010711","5","8.9","260","21","17.4","13.5","0","100790","0"
"8228","20010712","4","10.2","277","22.2","16.2","11.5","0.4","100960","0"
"8229","20010713","6","5.2","203","19.2","17.4","12.6","10","100690","0"
"8230","20010714","6","6","215","19.8","15.4","11.6","0.6","100650","0"
"8231","20010715","5","8.3","249","22.3","15.1","10.4","0","101490","0"
"8232","20010716","5","12.8","308","21.8","16.4","10.5","0","101560","0"
"8233","20010717","7","2.5","152","20.8","16.7","11.6","8","100250","0"
"8234","20010718","7","5.7","209","17.5","17.3","13.8","4.2","99530","0"
"8235","20010719","8","0.2","90","21.6","15.1","12.7","0","100560","0"
"8236","20010720","6","9.4","261","22.4","15.8","10","2.2","101530","0"
"8237","20010721","7","5.7","207","20.5","17.7","13","0","101370","0"
"8238","20010722","7","0.2","89","25.3","17.6","14.6","0.2","101710","0"
"8239","20010723","3","13.5","311","23.2","19.2","13","0","101800","0"
"8240","20010724","5","12.6","299","26.3","17.9","12.6","0","101870","0"
"8241","20010725","6","7.6","233","28.7","20.2","14.2","0","101910","0"
"8242","20010726","1","12.8","300","29.3","21.2","13.8","0","101780","0"
"8243","20010727","5","12.7","297","31.6","22.9","16.5","0","101760","0"
"8244","20010728","4","10.5","269","31.9","24.6","17.5","0","102150","0"
"8245","20010729","5","8.8","246","28.9","25.5","19.1","0","102260","0"
"8246","20010730","4","12","286","26.6","23.5","18.1","0","102280","0"
"8247","20010731","5","9.5","254","26.7","21.6","16.6","0","102340","0"
"8248","20010801","6","8.9","245","21.2","21.8","16.9","0","102410","0"
"8249","20010802","7","0","72","23.9","17.8","14.5","11.8","101170","0"
"8250","20010803","7","5.3","192","22.8","19.4","14.9","1.4","101020","0"
"8251","20010804","5","7.3","220","23.2","17.1","11.4","13.2","101450","0"
"8252","20010805","4","12.7","288","24.7","17.7","12.2","0","101510","0"
"8253","20010806","7","3.9","166","20.6","20.2","15.7","0.2","101020","0"
"8254","20010807","7","1.3","115","21.5","17.3","14","0","100480","0"
"8255","20010808","5","9.5","245","17.5","17.8","14.2","0","100340","0"
"8256","20010809","6","2.9","146","20.5","14.8","12","12","101160","0"
"8257","20010810","3","11","261","21.9","15","9.4","0","102380","0"
"8258","20010811","6","3.4","154","20.1","16.2","10.4","0.8","102500","0"
"8259","20010812","7","0.1","75","26.3","17.9","15.7","1","101700","0"
"8260","20010813","6","4.1","164","27.4","21.6","17","0","101330","0"
"8261","20010814","6","10.4","249","30.1","22.2","17","0","101330","0"
"8262","20010815","4","9.1","232","23.9","24.4","18.7","0.2","101040","0"
"8263","20010816","5","9.5","235","23.4","20.4","16.8","0.4","101330","0"
"8264","20010817","4","12","263","25.4","18.1","12.8","0","101700","0"
"8265","20010818","7","0.6","90","22.7","20.4","15.5","11.8","100970","0"
"8266","20010819","7","3.5","148","22.7","19.4","16.2","10","100220","0"
"8267","20010820","4","10.8","245","24.2","18.3","13.9","0","101360","0"
"8268","20010821","5","12.3","261","25.8","18","11.7","0","101800","0"
"8269","20010822","5","12","256","24.1","20.5","15.2","0","102160","0"
"8270","20010823","7","0.3","77","28.4","20.4","16.7","0","101930","0"
"8271","20010824","4","11.4","246","31.5","23.6","18.9","0","101630","0"
"8272","20010825","2","11.3","243","20","23.4","15.3","0","101480","0"
"8273","20010826","8","0","60","22","19.3","18.6","6.2","101700","0"
"8274","20010827","5","12.9","257","22.1","17.3","12.6","0","102240","0"
"8275","20010828","4","11.7","243","23.4","17.2","12.2","0","102080","0"
"8276","20010829","6","7.4","192","20","17","10.6","0.4","101470","0"
"8277","20010830","7","0.1","65","19","17.9","15.8","4.8","101040","0"
"8278","20010831","6","5.2","161","20.8","15.1","11.2","4.8","101230","0"
"8279","20010901","6","10.1","210","22.2","15.8","10.8","0","101910","0"
"8280","20010902","7","0.8","82","19.9","18.9","15.6","16","101480","0"
"8281","20010903","7","5.8","158","17.8","16.4","13","1.8","101290","0"
"8282","20010904","6","10.3","207","20.2","14.3","10.8","0","101690","0"
"8283","20010905","6","2.4","109","19.4","14","7.8","2.4","102060","0"
"8284","20010906","6","8.3","183","20.9","16.2","13","0","101740","0"
"8285","20010907","7","2.4","107","18.3","16","11.2","0.8","101710","0"
"8286","20010908","6","6.9","164","15.8","16","13.8","0","101470","0"
"8287","20010909","4","8","175","17.1","12.3","8.8","0","101880","0"
"8288","20010910","5","9.9","193","17.9","12.8","8.6","0","101990","0"
"8289","20010911","7","0.3","63","18.9","14","10","0","101900","0"
"8290","20010912","7","2","96","16.9","15.2","11.4","1.4","101440","0"
"8291","20010913","5","5.1","136","19","13.7","10.5","6.8","100290","0"
"8292","20010914","5","9.6","183","18.7","15","10.9","0","101050","0"
"8293","20010915","6","8.3","168","17.4","14.8","11","0","101250","0"
"8294","20010916","3","9.4","177","13.6","13.6","9.9","0.2","101850","0"
"8295","20010917","5","3.1","106","14.7","11","8.5","0.8","102070","0"
"8296","20010918","8","0","46","14.2","12.9","11.1","5.6","101520","0"
"8297","20010919","8","0","46","17.9","13.1","12","0.8","100800","0"
"8298","20010920","7","5","126","16.3","14.8","11.8","1.2","101380","0"
"8299","20010921","5","3.4","106","18","13.2","10.1","0","101840","0"
"8300","20010922","3","8.2","156","15.7","12.6","7.2","0","101720","0"
"8301","20010923","6","0.3","54","17.7","12","8.4","0.2","101380","0"
"8302","20010924","6","4.3","113","17.3","14.2","10.8","0","101320","0"
"8303","20010925","5","5","119","17.4","12.4","7.6","0.2","101650","0"
"8304","20010926","6","0.5","57","20.2","13.2","8.9","3.4","101470","0"
"8305","20010927","7","2.7","90","23.6","16.6","13.1","0","101300","0"
"8306","20010928","5","8.6","149","19.2","17.6","11.6","11.8","101060","0"
"8307","20010929","6","2.6","87","17.3","17.2","15.2","2.2","100780","0"
"8308","20010930","7","0","39","19.1","14.6","11.8","4","100540","0"
"8309","20011001","7","0.9","61","18.6","16.8","14.5","15.8","99960","0"
"8310","20011002","7","3.4","93","19.5","15.6","12.5","0.4","100280","0"
"8311","20011003","3","8.2","137","19.1","15.5","11.5","0","100930","0"
"8312","20011004","6","5.2","109","20","15.2","11.2","2.4","101190","0"
"8313","20011005","6","6.8","122","18","16.8","13.7","3","100480","0"
"8314","20011006","3","4.8","102","15.7","15.8","13.5","9.4","100170","0"
"8315","20011007","6","0.9","56","15.4","13.8","11.9","13","99440","0"
"8316","20011008","4","2.9","80","16.9","13.4","11.5","2.6","99580","0"
"8317","20011009","5","4.8","98","16.8","13.8","10.7","0.4","100900","0"
"8318","20011010","6","0.8","52","18.2","12.4","8","0","102190","0"
"8319","20011011","7","0","33","22.3","15.3","12.4","0","102540","0"
"8320","20011012","4","8.1","121","23.1","16.6","10.8","0","102180","0"
"8321","20011013","6","4.6","91","19.4","18.1","13.1","0","101870","0"
"8322","20011014","7","0.2","38","18.9","16.4","13.4","4","101230","0"
"8323","20011015","6","2.3","67","16.8","16.8","14.8","3.8","100980","0"
"8324","20011016","7","3.5","78","19.6","12.4","8.1","0","102290","0"
"8325","20011017","7","3.5","76","18.5","15","10.3","3","101530","0"
"8326","20011018","5","4.3","82","17.4","16.3","14.1","0","100910","0"
"8327","20011019","6","0.5","41","17.2","13.7","10","8.8","100720","0"
"8328","20011020","7","0.2","34","12.1","15.4","13.6","4.6","100050","0"
"8329","20011021","7","0","28","16.4","11.7","11.3","14.8","100160","0"
"8330","20011022","6","4.6","80","17.6","11.6","6.9","5.4","100930","0"
"8331","20011023","5","5.1","83","16.7","12.8","7.9","3.2","101040","0"
"8332","20011024","5","4.8","79","16.4","14","11.4","2.8","101510","0"
"8333","20011025","6","1.6","50","16.4","13.4","10.3","1.4","101950","0"
"8334","20011026","7","0.3","33","16.9","15.2","13.9","5.2","101130","0"
"8335","20011027","7","7.8","96","15.7","13.6","10.2","3.4","101590","0"
"8336","20011028","5","3.3","63","15.2","13.2","10.7","0","102520","0"
"8337","20011029","6","1.4","45","19.1","11.2","7.2","0","102470","0"
"8338","20011030","2","6.8","86","13.9","15.3","11.5","0.8","101500","0"
"8339","20011031","3","8.3","94","13.8","11.6","9.2","0","102150","0"
"8340","20011101","2","8.6","94","14.4","9","4.3","0","103840","0"
"8341","20011102","4","6.6","81","13","9.2","4.1","0","104020","0"
"8342","20011103","5","6.4","79","12.3","8","3","0","103340","0"
"8343","20011104","6","3.8","61","11.8","8.4","4.5","0","102540","0"
"8344","20011105","4","8.5","88","14.4","8.2","4.5","0","102500","0"
"8345","20011106","6","4.2","61","14.1","10.1","5.8","0.6","101440","0"
"8346","20011107","8","0","21","6.7","11.8","9.6","12.2","100930","0"
"8347","20011108","6","1.1","36","6.8","6.6","6.6","1.8","100380","0"
"8348","20011109","4","6.4","72","9.4","3.9","1","0","102460","0"
"8349","20011110","5","6.5","72","12.8","4.6","-0.3","0","103090","0"
"8350","20011111","7","0.3","25","11.3","7.6","2.4","0","102570","0"
"8351","20011112","7","0","19","7.4","9.4","7.4","1.4","101650","0"
"8352","20011113","6","2.8","46","8.5","6.5","5.6","0","102520","0"
"8353","20011114","1","7","70","9.1","4","-0.4","0","103500","0"
"8354","20011115","4","6.9","69","11.3","4.8","0.5","0","103960","0"
"8355","20011116","8","0","18","10.1","6.2","1.2","0.2","104000","0"
"8356","20011117","7","0","17","9.4","9.3","8.5","0.2","103400","0"
"8357","20011118","8","0","17","9.3","8.4","7.3","0.6","102570","0"
"8358","20011119","7","0.8","28","10.4","8","6.7","0","102660","0"
"8359","20011120","7","0.2","21","12.6","7","3.6","0","103080","0"
"8360","20011121","7","0.1","19","11.1","9.2","5.7","2.2","102710","0"
"8361","20011122","6","3.9","48","9.2","10.2","9.4","0","102260","0"
"8362","20011123","6","1","28","14.8","4.4","-0.4","0","102740","0"
"8363","20011124","6","3.9","46","14.3","8","1.3","0","102300","0"
"8364","20011125","7","0","15","8.5","11.8","9.2","4.2","101700","0"
"8365","20011126","1","7.2","61","10.8","5","1.6","0","101600","0"
"8366","20011127","6","0.1","17","12.1","5.4","0","0.2","100860","0"
"8367","20011128","6","2","33","13.9","7.2","2.3","3","101650","0"
"8368","20011129","8","0","15","14.9","9","4.2","4.8","101140","0"
"8369","20011130","8","0","14","12.2","13.4","11.8","2.4","100840","0"
"8370","20011201","6","2.3","32","7.2","11.2","10.1","0.8","101330","0"
"8371","20011202","7","0","13","10.9","4.4","1.6","0.4","102530","0"
"8372","20011203","7","0","13","11.3","6.6","2.3","3.8","101930","0"
"8373","20011204","6","4.4","42","14.5","8.4","5.4","5.2","101200","0"
"8374","20011205","6","4.1","40","8.2","10.2","6","1.2","101490","0"
"8375","20011206","6","1.4","25","11","5.8","3.5","0","103200","0"
"8376","20011207","6","2.8","33","7.2","7.9","4.8","0","103650","0"
"8377","20011208","4","6.5","50","7","4.3","1.4","0","103930","0"
"8378","20011209","4","5.5","45","8.4","4.4","1.8","0","103970","0"
"8379","20011210","2","6.2","48","6.7","5.2","1.9","0","104010","0"
"8380","20011211","3","2","28","7.5","3.8","0.9","0","103990","0"
"8381","20011212","5","0","12","7.1","4.4","1.4","0","103440","0"
"8382","20011213","8","0","12","4.4","5.6","4","0","103420","0"
"8383","20011214","2","6.9","50","5.8","2.2","0","0","103970","0"
"8384","20011215","3","4.2","39","4.9","2.7","-0.4","0","103860","0"
"8385","20011216","7","0","12","5.9","2.4","-0.1","0","103870","0"
"8386","20011217","5","0","12","8.4","3.2","0.5","0.2","103980","0"
"8387","20011218","3","3.7","36","6.7","5.2","2.1","0","103910","0"
"8388","20011219","6","2.7","31","4.9","2.6","-1.5","0.4","103210","0"
"8389","20011220","4","4.5","40","8.2","2.9","0.9","0","103060","0"
"8390","20011221","6","0","12","2.8","3.7","-0.8","0.8","101520","0"
"8391","20011222","1","7.3","51","5.3","0.4","-1.9","0","101490","0"
"8392","20011223","3","6.3","47","9.1","0.9","-3.5","0.2","102060","0"
"8393","20011224","8","0.3","16","5.7","3.4","-2.4","0.8","100920","0"
"8394","20011225","6","0.1","14","6.3","5.1","4.5","3.2","100060","0"
"8395","20011226","3","5.4","44","9.4","2","-2.2","0.6","100990","0"
"8396","20011227","6","0.5","18","8.5","4.2","-1","0","100560","0"
"8397","20011228","7","4","38","3.1","7.4","6.2","0","100370","0"
"8398","20011229","5","0.2","15","4.8","2.1","1.1","0.2","100220","0"
"8399","20011230","3","4.8","42","3.9","1.4","-2","0","101190","0"
"8400","20011231","1","7.2","52","3.8","1","-1.9","0","103150","0"
"8401","20020101","0","6","48","4.2","-0.8","-5.3","0","103780","0"
"8402","20020102","4","5","44","3.9","0","-4.2","0","103070","0"
"8403","20020103","6","6.2","49","7","1.2","-1.6","0","102700","0"
"8404","20020104","4","5.1","45","8.9","1.8","-3.5","0.2","102810","0"
"8405","20020105","8","0","13","8.3","2.8","-3.4","0","103360","0"
"8406","20020106","8","0","13","5.9","7.4","6.5","0","103560","0"
"8407","20020107","8","0","13","4.7","5.4","4.9","0.6","103400","0"
"8408","20020108","8","0","13","5.8","4.2","3.6","0","103210","0"
"8409","20020109","6","1.2","25","7.9","3.4","0.9","0.6","103280","0"
"8410","20020110","6","2.9","36","5.7","4.9","1.9","2.4","102880","0"
"8411","20020111","6","0.7","22","9","2.8","0","0","102900","0"
"8412","20020112","7","0","14","11.1","4.5","0","0.4","102870","0"
"8413","20020113","8","0","14","10.8","7.2","3.3","0","102330","0"
"8414","20020114","8","0.2","18","9.4","9.8","8.8","3.8","102190","0"
"8415","20020115","5","1.8","31","9.3","8.4","7.5","0","101610","0"
"8416","20020116","6","0.4","21","10.1","4.4","-0.5","0.2","102060","0"
"8417","20020117","6","0","15","8.9","6.4","2.8","2.8","101620","0"
"8418","20020118","5","2.8","39","11.1","4.8","0.6","0.8","101670","0"
"8419","20020119","3","5.9","56","12.8","6.4","1.7","0","101230","0"
"8420","20020120","7","0","16","12.6","9.3","5.8","2.2","101110","0"
"8421","20020121","6","0.8","26","10.7","11.6","10.6","1","100800","0"
"8422","20020122","6","5.1","54","12.1","9.3","7.9","1.2","100280","0"
"8423","20020123","8","0.2","20","10.6","9.8","7.6","4.8","99070","0"
"8424","20020124","7","1.2","31","11.9","9.3","8","0","99680","0"
"8425","20020125","7","0","17","12.1","6.4","1","6","101180","0"
"8426","20020126","8","0.1","20","13.9","8.4","4.8","13","100100","0"
"8427","20020127","8","0","18","12.7","10.7","7.5","5.6","100390","0"
"8428","20020128","4","5.5","61","14","10.6","8.6","0.8","101300","0"
"8429","20020129","6","0.9","30","13.3","10.6","7.1","0","101980","0"
"8430","20020130","7","0","19","12.4","11.4","9.6","1","101280","0"
"8431","20020131","5","1.4","36","13.6","9.1","5.8","3.6","101180","0"
"8432","20020201","7","0","19","13.5","10","6.5","0.2","100860","0"
"8433","20020202","7","0.8","31","11.6","12.9","12.3","0.2","101040","0"
"8434","20020203","8","0","20","12.9","10.4","9.3","18.2","100550","0"
"8435","20020204","6","0","20","12.8","9","5.1","8.4","100650","0"
"8436","20020205","6","4.3","61","9.7","10.1","7.4","1.6","99580","0"
"8437","20020206","3","5.1","67","12","6.9","4.1","0","100510","0"
"8438","20020207","6","0","21","13.2","6.2","0.5","1","101690","0"
"8439","20020208","8","0.2","27","12.1","8.6","3.9","0.2","101530","0"
"8440","20020209","6","3.2","57","12.9","11.1","10.1","1.2","100530","0"
"8441","20020210","6","2.4","51","13.8","9.6","6.4","0.2","100760","0"
"8442","20020211","8","0.1","26","13.6","10.8","7.8","1.6","100220","0"
"8443","20020212","6","2.4","53","10.4","11.8","10.1","0","101040","0"
"8444","20020213","7","0.6","35","8.9","8.6","6.7","0.4","101820","0"
"8445","20020214","4","7.4","91","9","6","3.2","0","103010","0"
"8446","20020215","3","8.5","100","10","4.2","-0.7","0","103430","0"
"8447","20020216","1","9.1","105","7.7","5.6","1.1","0","103110","0"
"8448","20020217","7","2.4","57","9.3","3.4","-0.9","0.4","102280","0"
"8449","20020218","6","8.4","104","11.7","4.6","0","0","102260","0"
"8450","20020219","7","1.3","47","10.7","8.4","5.1","8","101730","0"
"8451","20020220","5","5.3","84","11.3","9.8","8.9","1.6","99960","0"
"8452","20020221","6","0.2","33","13.8","6.2","1.2","1","101800","0"
"8453","20020222","6","5.5","88","7.7","8.2","2.5","0.2","100250","0"
"8454","20020223","3","6.7","99","10.5","6","4.3","0.2","100390","0"
"8455","20020224","7","0","29","12.9","5.6","0.7","8.6","100980","0"
"8456","20020225","8","0","30","12","8.4","3.8","8","99920","0"
"8457","20020226","6","4.8","88","9.6","10","8.1","2.8","99020","0"
"8458","20020227","4","6.8","105","9.9","5.9","2.2","0","99640","0"
"8459","20020228","4","5.9","99","7.8","6.7","3.5","0","99740","0"
"8460","20020301","4","2.3","73","8.8","3.6","-0.7","0.4","101060","0"
"8461","20020302","3","7.7","128","10.5","4.2","-0.3","0.2","101820","0"
"8462","20020303","7","1.4","63","9","6.5","2.5","0","102000","0"
"8463","20020304","8","0","36","11.9","7.6","6.2","0","101940","0"
"8464","20020305","7","3.5","91","12.2","8","4","0","101480","0"
"8465","20020306","7","0","38","14.7","8.6","5.1","0","100820","0"
"8466","20020307","4","6.3","123","14.2","11.8","8.9","0","101760","0"
"8467","20020308","7","0.9","60","12","9.6","5","0.2","102260","0"
"8468","20020309","3","9.5","156","11.5","7.8","3.5","0","101280","0"
"8469","20020310","6","0.1","45","13.4","6.8","2","0.6","101130","0"
"8470","20020311","7","2.6","88","12.5","10.6","7.7","0.6","101070","0"
"8471","20020312","7","1.5","73","7.2","8.6","4.8","4","101420","0"
"8472","20020313","8","0","42","6.5","6","4.8","0.2","101680","0"
"8473","20020314","7","0","43","9.8","5.7","4.9","4","101010","0"
"8474","20020315","7","0","43","14.8","6.8","3.7","5.2","100620","0"
"8475","20020316","7","2.3","89","14.1","10.4","5.9","9.2","100960","0"
"8476","20020317","7","3.1","101","11.8","11.2","8.4","1","100540","0"
"8477","20020318","7","0.2","53","12","9.7","7.6","7.6","99480","0"
"8478","20020319","8","1","71","13.4","9.4","6.9","3.4","100310","0"
"8479","20020320","7","0.1","51","15.9","11.2","8.9","1","101190","0"
"8480","20020321","7","2.1","91","15.1","13.2","10.5","0","101900","0"
"8481","20020322","7","0.8","70","12.7","11.4","7.7","0","102630","0"
"8482","20020323","7","5.3","136","11.9","9.8","6.9","0","103270","0"
"8483","20020324","7","6.8","155","14.5","7.5","3.1","0","103360","0"
"8484","20020325","6","6.4","152","12.1","9","3.5","0","102960","0"
"8485","20020326","4","7.1","162","12","9.6","7.2","0","103110","0"
"8486","20020327","3","11.1","206","13.9","7.2","2.4","0","103220","0"
"8487","20020328","1","11","207","16.8","8.6","3.2","0","102700","0"
"8488","20020329","0","10.8","207","17.4","9.8","2.9","0","102110","0"
"8489","20020330","2","7.3","171","12.3","10.8","4.3","0","101960","0"
"8490","20020331","7","0.1","59","15.2","9.4","6.5","0","101560","0"
"8491","20020401","7","1.7","96","18.9","12.4","9.6","0","101370","0"
"8492","20020402","7","3.1","120","20.6","13","7.1","0","101010","0"
"8493","20020403","4","9.8","206","19.3","15.2","9.9","0","100600","0"
"8494","20020404","1","9.6","205","17.1","13.3","7.3","0","100840","0"
"8495","20020405","2","10.1","212","11.9","11.5","5.9","0","100740","0"
"8496","20020406","0","11.4","228","12.9","9.5","7.1","0","101650","0"
"8497","20020407","1","11.8","235","14.1","8.6","4.3","0","102210","0"
"8498","20020408","3","10.7","224","10.7","9.2","4.4","0","102380","0"
"8499","20020409","5","3.1","127","12.9","6.9","3.1","0","102460","0"
"8500","20020410","3","10.8","229","12.9","8.9","4.9","0","101980","0"
"8501","20020411","4","5.8","169","13.3","8.4","4","0","101180","0"
"8502","20020412","4","9.8","221","11.3","8.4","3.4","0","100950","0"
"8503","20020413","5","6.3","178","12.1","7.4","3.5","0","101180","0"
"8504","20020414","6","2.4","121","12.3","6.5","0.9","0","101340","0"
"8505","20020415","6","0.3","76","15.9","9.4","6.6","0","101650","0"
"8506","20020416","2","10.4","234","15.9","9.2","2.6","0","101710","0"
"8507","20020417","6","8","206","14.1","10.2","4.4","0.4","101500","0"
"8508","20020418","4","7.9","206","14.5","9.5","4.9","1.4","101580","0"
"8509","20020419","5","6.8","193","17.8","10.1","5.7","0","102150","0"
"8510","20020420","6","7.7","206","20.2","10.8","3.9","0","102940","0"
"8511","20020421","6","11.6","256","20.8","13.4","6.7","0","103300","0"
"8512","20020422","7","6.5","192","22.6","15","9.2","0","103070","0"
"8513","20020423","5","11.9","263","22.1","15.7","8.8","0","103150","0"
"8514","20020424","4","7.9","214","17.9","15.8","9.6","0","102720","0"
"8515","20020425","6","9.4","235","15","13.7","9.5","4","102230","0"
"8516","20020426","6","4.6","169","14.7","11.6","8.2","4.2","100700","0"
"8517","20020427","6","5.4","182","15.5","10.2","5.6","8","100900","0"
"8518","20020428","5","5.6","186","15.3","12","8.5","2","99470","0"
"8519","20020429","4","10.1","249","12","10.4","5.5","4.6","100000","0"
"8520","20020430","7","0","70","15.3","10.1","8.2","13.8","99880","0"
"8521","20020501","4","11.4","268","15.5","11","6.6","0","100180","0"
"8522","20020502","6","6.9","210","16.9","10","4.5","3.6","100890","0"
"8523","20020503","3","10.5","259","13.8","11.2","5.5","0","101760","0"
"8524","20020504","5","8.6","235","12.2","9.4","4.9","0","102220","0"
"8525","20020505","5","5.1","185","16.1","8.2","4.1","0.6","102390","0"
"8526","20020506","6","7.8","226","16.6","11.4","6.6","5.6","102240","0"
"8527","20020507","6","2.7","146","16.7","12.8","9.1","0","102140","0"
"8528","20020508","6","3","152","13.3","12","7.2","0","101830","0"
"8529","20020509","8","0","75","16.7","11.2","9.1","0","101250","0"
"8530","20020510","8","0","75","17.5","13.3","9.9","0","100840","0"
"8531","20020511","7","0.8","106","16.9","14.4","11.4","0","101070","0"
"8532","20020512","6","3.3","160","14.7","13.1","9.3","0.4","101330","0"
"8533","20020513","8","0","76","16.8","12.6","10.4","10.6","100740","0"
"8534","20020514","6","8.2","239","19.7","13.8","10.7","0.4","101080","0"
"8535","20020515","6","10.4","270","25.1","15.1","10.5","0","102230","0"
"8536","20020516","4","13.5","310","23.5","16.6","8.1","0","101890","0"
"8537","20020517","7","6.1","210","18.9","18.8","14.2","4.2","101070","0"
"8538","20020518","7","2.8","154","19.8","16","13.2","0","101260","0"
"8539","20020519","7","7.8","237","19","15.6","11.5","0","101640","0"
"8540","20020520","7","1.4","125","18.3","15.8","12.7","12","101000","0"
"8541","20020521","7","3.7","173","18.6","15.6","12.9","7","99910","0"
"8542","20020522","5","9.7","266","18.3","15.9","13.2","0.2","99460","0"
"8543","20020523","5","10.3","275","17.9","15.1","11.9","3.8","100410","0"
"8544","20020524","7","5.7","208","16.8","14.4","10.8","3","100250","0"
"8545","20020525","6","9.4","263","13.5","13.3","9.8","4.8","100640","0"
"8546","20020526","6","3.4","169","18","11.4","9.2","7.8","99920","0"
"8547","20020527","4","9.5","266","16.2","11.8","5.6","0.6","100330","0"
"8548","20020528","6","3.5","172","17.6","12.8","9.4","0.6","100430","0"
"8549","20020529","5","9.2","263","17.3","13.8","10","0.4","101240","0"
"8550","20020530","6","4.9","198","19.8","13.6","9.9","0.8","102100","0"
"8551","20020531","5","12.6","310","22.8","14.2","8.6","0","102540","0"
"8552","20020601","1","14.3","330","26.8","16.3","9.8","0","102430","0"
"8553","20020602","6","9.9","275","17.7","19.4","11.9","0","101610","0"
"8554","20020603","7","2.5","156","16.6","15.6","13.6","0.6","100890","0"
"8555","20020604","7","0.6","108","15.4","13","9.4","0","100580","0"
"8556","20020605","7","0","80","17.4","13.4","11.3","29.2","99790","0"
"8557","20020606","8","0","80","15.5","14.8","12.1","1.2","99920","0"
"8558","20020607","8","0","80","17.8","14.9","14.3","0.4","100220","0"
"8559","20020608","6","1.7","139","15.3","14","10.1","0.4","100560","0"
"8560","20020609","7","2.1","148","17.2","13.8","12.2","6","100540","0"
"8561","20020610","6","4.7","199","18.2","13.8","10.5","12.8","100780","0"
"8562","20020611","6","9.7","275","17.6","13.8","9.3","11.6","101260","0"
"8563","20020612","8","1.8","142","20.7","14.4","11.1","1.6","101280","0"
"8564","20020613","8","2.3","153","21.6","15.8","10.8","0","101450","0"
"8565","20020614","7","1.6","137","21.1","18","14.4","0.2","101270","0"
"8566","20020615","6","7.9","250","22.1","17.1","13.1","0.6","101400","0"
"8567","20020616","8","1.5","135","26.6","18.3","14.5","0","101510","0"
"8568","20020617","2","15.5","349","22.6","20.6","14.6","4.8","101440","0"
"8569","20020618","6","8.3","256","21.5","19.2","15.7","0","101700","0"
"8570","20020619","6","13.1","320","22.3","16.2","10.9","0","102250","0"
"8571","20020620","6","4.3","193","21.9","18.2","14","0.6","102030","0"
"8572","20020621","7","6.7","232","19.5","17.2","12.4","2.8","102000","0"
"8573","20020622","7","1.8","142","20.4","16.2","12.8","0","101820","0"
"8574","20020623","5","11.2","296","22.2","15.7","11","0","102120","0"
"8575","20020624","2","14.8","341","20","15.7","9.2","0","102650","0"
